date,ALL,A,NS,CNAME,PTR,TXT,AAAA
2014-01-07 17,22551,20463,232,1856,0,0,0
2014-01-07 18,26935,24426,224,2285,0,0,0
2014-01-07 19,20007,18078,206,1723,0,0,0
2014-01-07 20,20045,18083,254,1708,0,0,0
2014-01-07 21,19573,17739,252,1582,0,0,0
2014-01-07 22,19876,18071,244,1561,0,0,0
2014-01-07 23,17284,15726,136,1422,0,0,0
2014-01-08 00,10508,9570,50,888,0,0,0
2014-01-08 01,6208,5702,10,496,0,0,0
2014-01-08 02,3753,3469,4,280,0,0,0
2014-01-08 03,2306,2105,8,193,0,0,0
2014-01-08 04,1982,1820,4,158,0,0,0
2014-01-08 05,1695,1558,12,125,0,0,0
2014-01-08 06,2262,2090,2,170,0,0,0
2014-01-08 07,7416,6816,52,548,0,0,0
2014-01-08 08,19638,18080,126,1432,0,0,0
2014-01-08 09,25670,23582,210,1878,0,0,0
2014-01-08 10,27484,25096,244,2144,0,0,0
2014-01-08 11,26940,24625,248,2067,0,0,0
2014-01-08 12,24465,22101,293,2071,0,0,0
2014-01-08 13,23739,21458,220,2061,0,0,0
2014-01-08 14,24208,21974,260,1974,0,0,0
2014-01-08 15,24153,22079,196,1878,0,0,0
2014-01-08 16,23452,21258,246,1948,0,0,0
2014-01-08 17,22677,20591,192,1894,0,0,0
2014-01-08 18,22318,20292,164,1862,0,0,0
2014-01-08 19,21646,19663,178,1805,0,0,0
2014-01-08 20,20597,18693,162,1742,0,0,0
2014-01-08 21,21333,19419,226,1688,0,0,0
2014-01-08 22,20018,18084,210,1724,0,0,0
2014-01-08 23,15722,14243,118,1361,0,0,0
2014-01-09 00,9080,8229,58,793,0,0,0
2014-01-09 01,5951,5458,20,473,0,0,0
2014-01-09 02,3602,3309,18,275,0,0,0
2014-01-09 03,2199,2029,6,164,0,0,0
2014-01-09 04,1629,1498,2,129,0,0,0
2014-01-09 05,1792,1651,12,129,0,0,0
2014-01-09 06,2504,2320,22,162,0,0,0
2014-01-09 07,7430,6884,42,504,0,0,0
2014-01-09 08,20330,18769,118,1443,0,0,0
2014-01-09 09,25676,23632,226,1818,0,0,0
2014-01-09 10,25012,22899,244,1869,0,0,0
2014-01-09 11,20954,19133,176,1645,0,0,0
2014-01-09 12,19734,17878,208,1648,0,0,0
2014-01-09 13,17578,15931,206,1441,0,0,0
2014-01-09 14,18938,17265,257,1416,0,0,0
