date,ALL,A,NS,CNAME,PTR,TXT,AAAA
2014-01-07 17,28396,8769,13172,6455,0,0,0
2014-01-07 18,28122,8945,13034,6143,0,0,0
2014-01-07 19,27613,8597,12952,6064,0,0,0
2014-01-07 20,29028,9246,13608,6174,0,0,0
2014-01-07 21,28281,9437,13046,5798,0,0,0
2014-01-07 22,25392,8784,11600,5008,0,0,0
2014-01-07 23,17980,6303,8016,3661,0,0,0
2014-01-08 00,6809,2280,3124,1405,0,0,0
2014-01-08 01,3179,1021,1444,714,0,0,0
2014-01-08 02,2035,632,924,479,0,0,0
2014-01-08 03,1219,361,552,306,0,0,0
2014-01-08 04,1027,256,490,281,0,0,0
2014-01-08 05,1033,265,508,260,0,0,0
2014-01-08 06,1657,427,756,474,0,0,0
2014-01-08 07,4242,1279,1850,1113,0,0,0
2014-01-08 08,12093,4510,5310,2273,0,0,0
2014-01-08 09,19632,7258,8836,3538,0,0,0
2014-01-08 10,25273,8605,11452,5216,0,0,0
2014-01-08 11,28526,9595,13020,5911,0,0,0
2014-01-08 12,30481,10001,14058,6422,0,0,0
2014-01-08 13,28025,8988,12926,6111,0,0,0
2014-01-08 14,27055,8798,12394,5863,0,0,0
2014-01-08 15,26513,8360,12200,5953,0,0,0
2014-01-08 16,27960,8896,12926,6138,0,0,0
2014-01-08 17,24797,7695,11392,5710,0,0,0
2014-01-08 18,23328,7279,10790,5259,0,0,0
2014-01-08 19,26228,8035,12276,5917,0,0,0
2014-01-08 20,28556,9226,13236,6094,0,0,0
2014-01-08 21,29124,9627,13416,6081,0,0,0
2014-01-08 22,24444,8260,11176,5008,0,0,0
2014-01-08 23,15173,5043,6808,3322,0,0,0
2014-01-09 00,5507,1827,2516,1164,0,0,0
2014-01-09 01,3391,1105,1562,724,0,0,0
2014-01-09 02,2258,713,1036,509,0,0,0
2014-01-09 03,1476,439,674,363,0,0,0
2014-01-09 04,991,245,432,314,0,0,0
2014-01-09 05,861,242,396,223,0,0,0
2014-01-09 06,1551,356,744,451,0,0,0
2014-01-09 07,3797,1134,1706,957,0,0,0
2014-01-09 08,13625,4821,6116,2688,0,0,0
2014-01-09 09,21056,7427,9462,4167,0,0,0
2014-01-09 10,24624,8052,11424,5148,0,0,0
2014-01-09 11,23795,7542,11120,5133,0,0,0
2014-01-09 12,26304,8365,12266,5673,0,0,0
2014-01-09 13,25396,7986,11766,5644,0,0,0
2014-01-09 14,25174,7878,11646,5650,0,0,0
2014-01-09 15,26920,8296,12512,6112,0,0,0
2014-01-09 16,26051,8004,11964,6083,0,0,0
2014-01-09 17,21615,6734,10042,4839,0,0,0
2014-01-09 18,19514,5945,9092,4477,0,0,0
2014-01-09 19,20790,6325,9616,4849,0,0,0
2014-01-09 20,22448,7040,10498,4910,0,0,0
2014-01-09 21,21956,7167,10042,4747,0,0,0
2014-01-09 22,19195,6566,8718,3911,0,0,0
2014-01-09 23,11838,3979,5360,2499,0,0,0
2014-01-10 00,6165,2051,2864,1250,0,0,0
2014-01-10 01,3775,1210,1750,815,0,0,0
2014-01-10 02,1931,638,862,431,0,0,0
2014-01-10 03,1109,347,516,246,0,0,0
2014-01-10 04,851,212,396,243,0,0,0
2014-01-10 05,1050,269,490,291,0,0,0
2014-01-10 06,1439,388,658,393,0,0,0
2014-01-10 07,4586,1308,2108,1170,0,0,0
2014-01-10 08,12445,4252,5694,2499,0,0,0
2014-01-10 09,19428,6579,9038,3811,0,0,0
2014-01-10 10,24586,7776,11528,5282,0,0,0
2014-01-10 11,22396,6935,10428,5033,0,0,0
2014-01-10 12,24232,7371,11556,5305,0,0,0
2014-01-10 13,22105,6882,10262,4961,0,0,0
2014-01-10 14,27510,8351,12784,6375,0,0,0
2014-01-10 15,29025,8952,13478,6595,0,0,0
2014-01-10 16,28553,8852,13098,6603,0,0,0
2014-01-10 17,25624,7704,12150,5770,0,0,0
2014-01-10 18,26322,8006,12832,5484,0,0,0
2014-01-10 19,28068,8059,13442,6567,0,0,0
2014-01-10 20,29970,9160,14268,6542,0,0,0
2014-01-10 21,24077,7597,11330,5150,0,0,0
2014-01-10 22,17662,5756,8180,3726,0,0,0
2014-01-10 23,12905,4443,5848,2614,0,0,0
2014-01-11 00,7064,2285,3304,1475,0,0,0
2014-01-11 01,4429,1418,2056,955,0,0,0
2014-01-11 02,2603,762,1260,581,0,0,0
2014-01-11 03,1628,432,794,402,0,0,0
2014-01-11 04,960,278,430,252,0,0,0
2014-01-11 05,1016,247,460,309,0,0,0
2014-01-11 06,1332,341,602,389,0,0,0
2014-01-11 07,3106,763,1458,885,0,0,0
2014-01-11 08,8881,2562,4206,2113,0,0,0
2014-01-11 09,16576,5172,7894,3510,0,0,0
2014-01-11 10,22011,6972,10492,4547,0,0,0
2014-01-11 11,22755,7006,11046,4703,0,0,0
2014-01-11 12,20144,6425,9574,4145,0,0,0
2014-01-11 13,19369,5950,9334,4085,0,0,0
2014-01-11 14,20014,6092,9700,4222,0,0,0
2014-01-11 20,20451,6272,9684,4495,0,0,0
2014-01-11 21,17310,5374,8030,3906,0,0,0
2014-01-11 23,9590,3108,4292,2190,0,0,0
2014-01-12 00,2820,957,1278,585,0,0,0
2014-01-12 01,2112,690,968,454,0,0,0
2014-01-12 02,1404,396,650,358,0,0,0
2014-01-12 03,876,253,420,203,0,0,0
2014-01-12 04,577,138,276,163,0,0,0
2014-01-12 05,497,138,222,137,0,0,0
2014-01-12 06,679,196,312,171,0,0,0
2014-01-12 07,1494,411,720,363,0,0,0
2014-01-12 08,2549,790,1152,607,0,0,0
2014-01-12 09,4931,1761,2204,966,0,0,0
2014-01-12 10,7131,2421,3304,1406,0,0,0
2014-01-12 11,7607,2381,3604,1622,0,0,0
2014-01-12 12,7087,2257,3332,1498,0,0,0
2014-01-12 13,9636,2895,4622,2119,0,0,0
2014-01-12 14,10018,2958,4692,2368,0,0,0
2014-01-12 15,10001,3134,4670,2197,0,0,0
2014-01-12 16,10413,3201,4890,2322,0,0,0
2014-01-12 17,8501,2707,3966,1828,0,0,0
2014-01-12 18,9022,2751,4210,2061,0,0,0
2014-01-12 19,9187,2871,4206,2110,0,0,0
2014-01-12 20,9725,3209,4458,2058,0,0,0
2014-01-12 21,9560,3172,4386,2002,0,0,0
2014-01-12 22,7960,2698,3586,1676,0,0,0
2014-01-12 23,5341,1874,2348,1119,0,0,0
